Fecha,Departamento,Municipio,Latitud,Longitud,Dia,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,12:00:00 PM,MIRANDA  C-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNICO ELECTRICO,TECNICO,5001000,MOTOCICLETA,AUTECO,BOXER,2006,AZUL,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,04:00:00 PM,AURES C-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,RX 100,2004,AZUL,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,05:00:00 PM,MONTECLARO C-7,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,PULSAR,2017,GRIS,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,06:30:00 AM,JARDIN  C-3,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,5001000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,NEGRO,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,08:30:00 AM,BELENCITO C-13,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,DISCOVER 125,2017,ROJO,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,08:15:00 PM,LA PILARICA C-7,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,T 110,2007,AZUL,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,09:45:00 PM,SAN PEDRO  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,PULSAR,2013,NEGRO,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,06:50:00 PM,PRADO C-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR TAXI,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,YBR 125,2017,ROJO,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,06:20:00 AM,LA MILAGROSA  C-9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR MOTOCICLETA,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,DTL 125,1995,BLANCO,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,11:15:00 AM,BELEN C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,AUTECO,BOXER 150,2014,AZUL,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,11:15:00 AM,LA HONDONADA C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,BWS 125,2014,NEGRO,1
01/12/2017 12:00:00 AM,ANTIOQUIA,MEDELLIN (CT),,,Jueves,10:50:00 PM,SIMESA C-14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,MOTOCICLETA,YAMAHA,BWS,2016,BLANCO,1
01/12/2017 12:00:00 AM,ANTIOQUIA,PUERTO TRIUNFO,,,Jueves,05:00:00 PM,PUERTO COCORNA,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,46,MASCULINO,SOLTERO,-,INDEPENDIENTE,-,SECUNDARIA,5591000,MOTOCICLETA,YAMAHA,LINEA STANDARD,1995,BLANCO,1
01/12/2017 12:00:00 AM,ARAUCA,ARAUCA (CT),,,Jueves,01:00:00 AM,LA ESPERANZA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81001000,MOTOCICLETA,YAMAHA,XTZ 125,2016,AZUL,1
01/12/2017 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),,,Jueves,05:00:00 PM,LOS ANDES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,50,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8001000,MOTOCICLETA,SUZUKI,AX 4,2014,NEGRO,1
01/12/2017 12:00:00 AM,ATLANTICO,BARRANQUILLA (CT),,,Jueves,10:30:00 AM,LAS AMERICAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,MOTOCICLETA,AUTECO,BOXER CT 100,2015,NEGRO,1
01/12/2017 12:00:00 AM,ATLANTICO,SOLEDAD,,,Jueves,06:00:00 PM,LA ARBOLEDA,URBANA,FRENTE CLINICA U HOSPITAL - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,23,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,ABOGADO,SUPERIOR,8758000,MOTOCICLETA,AUTECO,LINEA STANDARD,2017,BLANCO,1
01/12/2017 12:00:00 AM,ATLANTICO,SOLEDAD,,,Jueves,07:20:00 PM,LAS COLONIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8758000,MOTOCICLETA,SUZUKI,AX 4,2015,BLANCO,1
01/12/2017 12:00:00 AM,ATLANTICO,SOLEDAD,,,Jueves,01:30:00 AM,VILLA DEL REY,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,25,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,8758000,MOTOCICLETA,AUTECO,BOXER CT 100,2014,GRIS,1
01/12/2017 12:00:00 AM,BOLIVAR,CARTAGENA (CT),,,Jueves,10:30:00 AM,LA MARIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,22,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13001000,MOTOCICLETA,AUTECO,BOXER CT 100,2016,NEGRO,1
01/12/2017 12:00:00 AM,CALDAS,CHINCHIN?,,,Jueves,06:00:00 AM,VDA. CURAZAO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,17174000,MOTOCICLETA,AUTECO,LINEA STANDARD,2011,NEGRO,1
01/12/2017 12:00:00 AM,CASANARE,AGUAZUL,,,Jueves,11:30:00 PM,CARLOS PIZARRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR MOTOCICLETA,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,85010000,MOTOCICLETA,YAMAHA,T 110,2007,AZUL,1
01/12/2017 12:00:00 AM,CASANARE,YOPAL (CT),,,Jueves,08:00:00 PM,EL PORTAL,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,85001000,MOTOCICLETA,YAMAHA,XTZ 125,2014,AZUL,1
01/12/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Jueves,10:00:00 AM,BOLIVAR,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,19001000,MOTOCICLETA,HONDA,CB 110,2017,AZUL,1
01/12/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Jueves,02:00:00 PM,LOMA DE LA VIRGEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,MOTOCICLETA,HONDA,ECO DELUXE,2010,NEGRO,1
01/12/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Jueves,01:00:00 AM,BELALCAZAR,URBANA,CASAS DE HABITACION,LLAVE MAESTRA,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,19001000,MOTOCICLETA,HONDA,WAVE 110,2015,ROJO,1
01/12/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Jueves,09:30:00 AM,LOMA DE LA VIRGEN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR MOTOCICLETA,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,MOTOCICLETA,HERO,SPLENDOR ,2017,VERDE,1
01/12/2017 12:00:00 AM,CAUCA,POPAYAN (CT),,,Jueves,08:45:00 PM,LA ESMERALDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,19001000,MOTOCICLETA,YAMAHA,CRIPTON,2012,VERDE,1
01/12/2017 12:00:00 AM,CHOCO,QUIBDO (CT),,,Jueves,01:00:00 PM,SAN VICENTE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,27001000,MOTOCICLETA,AUTECO,PLATINO,2016,NEGRO,1
01/12/2017 12:00:00 AM,CHOCO,QUIBDO (CT),,,Jueves,07:40:00 PM,NICOLAS MEDRANO,URBANA,TRAMO DE VIA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,22,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,27001000,MOTOCICLETA,YAMAHA,BWS 125,2016,BLANCO,1
01/12/2017 12:00:00 AM,CORDOBA,CHIN?,,,Jueves,10:00:00 AM,31 DE OCTUBRE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23182000,MOTOCICLETA,AUTECO,BOXER,2016,NEGRO,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Jueves,08:00:00 PM,JUAN REY E-4,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 180,2015,NEGRO,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Jueves,08:00:00 PM,SAN JORGE E-18,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,47,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,MOTOCICLETA,YAMAHA,BWS 125,2016,ROSADO,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Jueves,06:00:00 AM,MARLY E-2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,26,MASCULINO,-,COLOMBIA,INDEPENDIENTE,-,TECNICO,11001000,MOTOCICLETA,TVS,TVS APACHE RTR 180,2015,NEGRO,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Jueves,06:30:00 PM,CASABLANCA I     E-8,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 200 ,2015,NARANJA,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Jueves,09:00:00 AM,GARCES NAVAS E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 200,2016,BLANCO,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Jueves,04:30:00 PM,MINUTO DE DIOS E-10,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,TECNICO,11001000,MOTOCICLETA,YAMAHA,FZ 16,2015,NEGRO,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),,,Jueves,08:50:00 PM,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,11001000,MOTOCICLETA,AUTECO,PULSAR 200,2014,AZUL,1
01/12/2017 12:00:00 AM,CUNDINAMARCA,SOACHA,,,Jueves,01:45:00 PM,URB.VILLA SANTA ROSA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN COMPUTADORES,TECNICO,25754000,MOTOCICLETA,YAMAHA,FZ 750,2014,AZUL,1
01/12/2017 12:00:00 AM,GUAJIRA,FONSECA,,,Jueves,12:00:00 AM,SAN AGUSTIN,URBANA,FRENTE CLINICA U HOSPITAL - VIA PUBLICA,LLAVE MAESTRA,CONDUCTOR MOTOCICLETA,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44279000,MOTOCICLETA,HONDA,LINEA STANDARD,2011,NEGRO,1
01/12/2017 12:00:00 AM,GUAJIRA,FONSECA,,,Jueves,03:30:00 AM,EL PORVENIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44279000,MOTOCICLETA,AUTECO,LINEA STANDARD,2013,BLANCO,1
01/12/2017 12:00:00 AM,GUAJIRA,MANAURE,,,Jueves,04:00:00 PM,20 DE ENERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,32,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,44560000,MOTOCICLETA,AUTECO,BOXER,2012,AZUL,1
01/12/2017 12:00:00 AM,GUAJIRA,RIOHACHA (CT),,,Jueves,07:00:00 PM,2 DE FEBRERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44001000,MOTOCICLETA,AUTECO,BOXER CT 100,2012,NEGRO,1
01/12/2017 12:00:00 AM,GUAJIRA,RIOHACHA (CT),,,Jueves,01:00:00 PM,COQUIVACOA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44001000,MOTOCICLETA,AUTECO,BOXER CT 100,2016,NEGRO,1
01/12/2017 12:00:00 AM,HUILA,NEIVA (CT),,,Jueves,08:00:00 PM,LOS ANDES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,41001000,MOTOCICLETA,YAMAHA,V 80,1997,NEGRO,1
01/12/2017 12:00:00 AM,HUILA,PITALITO,,,Jueves,07:00:00 PM,JUAN PABLO II,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,24,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,41551000,MOTOCICLETA,SUZUKI,AX 100,2009,AZUL,1
01/12/2017 12:00:00 AM,HUILA,PITALITO,,,Jueves,05:40:00 PM,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,PRIMARIA,41551000,MOTOCICLETA,HONDA,LINEA STANDARD,2014,BLANCO,1
01/12/2017 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),,,Jueves,12:00:00 PM,TRILLADORA SIMON BOLIVAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,47001000,MOTOCICLETA,AUTECO,BOXER,,NEGRO,1
01/12/2017 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),,,Jueves,05:05:00 PM,ALTOS DE BAHIA CONCHA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,47001000,MOTOCICLETA,AUTECO,BOXER,2012,NEGRO,1
01/12/2017 12:00:00 AM,META,PUERTO GAIT?N,,,Jueves,10:00:00 AM,VEREDA CANALETE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,50,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,50568000,MOTOCICLETA,AUTECO,DISCOVER,2016,BLANCO,1
01/12/2017 12:00:00 AM,META,VILLAVICENCIO (CT),,,Jueves,08:00:00 PM,VEREDA LA CECILIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,25,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNICO,50001000,MOTOCICLETA,YAMAHA,LINEA STANDARD,2016,NEGRO,1
01/12/2017 12:00:00 AM,META,VILLAVICENCIO (CT),,,Jueves,03:00:00 PM,BAMBU,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,FISIOTERAPEUTA,SUPERIOR,50001000,MOTOCICLETA,AKT,AK 125,2014,BLANCO,1
01/12/2017 12:00:00 AM,META,VILLAVICENCIO (CT),,,Jueves,02:20:00 PM,ANTONIO V/CIO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,CONDUCTOR MOTOCICLETA,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EN SISTEMAS,TECNICO,50001000,MOTOCICLETA,AUTECO,AGILITY 125,2014,BLANCO,1
01/12/2017 12:00:00 AM,META,VILLAVICENCIO (CT),,,Jueves,09:50:00 AM,ANTONIO V/CIO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50001000,MOTOCICLETA,YAMAHA,BWS 125 ,2014,BLANCO,1
01/12/2017 12:00:00 AM,NARINO,CUMBAL,,,Jueves,08:00:00 PM,MARATON,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52227000,MOTOCICLETA,HONDA,LINEA STANDARD,2011,NEGRO,1
01/12/2017 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),,,Jueves,10:00:00 PM,BARRIO BUENOS AIRES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,54001000,MOTOCICLETA,SUZUKI,LINEA STANDARD,2017,NEGRO GRAFITO,1
01/12/2017 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),,,Jueves,04:00:00 PM,BARRIO EL SALADO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,MOTOCICLETA,KEEWAY,ARN 125,2013,ROJO,1
01/12/2017 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),,,Jueves,04:30:00 PM,BARRIO LOS ALPES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54001000,MOTOCICLETA,SUZUKI,LINEA STANDARD,2015,NEGRO GRAFITO,1
01/12/2017 12:00:00 AM,SANTANDER,BARRANCABERMEJA,,,Jueves,08:10:00 AM,LIBERTAD,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68081000,MOTOCICLETA,AUTECO,BOXER CT 100,2017,NEGRO,1
01/12/2017 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),,,Jueves,04:00:00 PM,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR MOTOCICLETA,41,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,68001000,MOTOCICLETA,SUZUKI,AX 100,2007,NEGRO,1
01/12/2017 12:00:00 AM,VALLE,CALI (CT),,,Jueves,10:00:00 PM,CRISTOBAL COLON E10,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,AUTECO,BOXER 100,2012,AZUL,1
01/12/2017 12:00:00 AM,VALLE,CALI (CT),,,Jueves,08:30:00 PM,EL TREBOL E8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,32,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,AUTECO,AGILITY 125,2016,NEGRO,1
01/12/2017 12:00:00 AM,VALLE,CALI (CT),,,Jueves,09:30:00 PM,CRISTOBAL COLON E10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,AKT,AK 125,2007,GRIS,1
01/12/2017 12:00:00 AM,VALLE,CALI (CT),,,Jueves,12:00:00 AM,PASO DEL COMERCIO E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,MOTOCICLETA,AUTECO,DISCOVER 125,2008,AZUL,1
01/12/2017 12:00:00 AM,VALLE,CALI (CT),,,Jueves,01:30:00 PM,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,AKT,AK 125,2012,NEGRO,1
01/12/2017 12:00:00 AM,VALLE,CALI (CT),,,Jueves,09:10:00 PM,JORGE ELIECER GAITAN E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,MOTOCICLETA,AUTECO,DISCOVER 125,2016,BLANCO,1
01/12/2017 12:00:00 AM,VALLE,CALI (CT),,,Jueves,11:15:00 PM,JOSE M. MARROQUIN II E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,MOTOCICLETA,AUTECO,AGILITY,2017,NEGRO GRAFITO,1
01/12/2017 12:00:00 AM,VALLE,CARTAGO,,,Jueves,07:30:00 AM,URB CIUDADELA DE PAZ,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",LLAVE MAESTRA,A PIE,A PIE,56,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76147000,MOTOCICLETA,AUTECO,LINEA STANDARD,2010,NEGRO,1
01/12/2017 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,,,Jueves,10:30:00 AM,EL PORVENIR,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76111000,MOTOCICLETA,SUZUKI,BEST 125,2009,NEGRO,1
